Rk,Player,Nation,Position,Squad,Age,Born,90s,Goals,PK,PKatt,Shots Total,Shots on Target,FK Shots,Shots on Target %,Shots per 90,SOT per 90,Goals per Shot,Goals per SOT,xG,npxG,npxG per Shot,Goals minus xG,np Goals minus xG,Assists,xA,Assists-xA,KeyPasses,Total Passes Completed,Total Passes Attempted,Total Passes Completed%,Short Passes Completed,Short Attempted Passes,Short Passes Completed%,Medium Passes Completed,Medium Passes Attempted,Medium Passes Completed%,Long Passes Completed,Long Passes Attempted,Long Passes Completed%,Passes With LF,Passes with RF,Free Kick Passes,Through Ball Passes,Corner Kicks,Throw Ins,Passes into final third,Passes Into Penalty Box,Crosses into Penalty Box
442,Luca Sangalli,es ESP,MID,Real Sociedad,24,1995,3.4,0,0,0,7,5,0,71.4,2.05,1.46,0.00,0.00,0.5,0.5,0.07,-0.5,-0.5,1,0.5,+0.5,6,121,163,74.2,3,9,33.3,101,125,80.8,17,29,58.6,23,131,3,1,2,1,13,5,2
443,Oier Sanjurjo,es ESP,MID,Osasuna,33,1986,16.5,2,0,0,10,4,0,40.0,0.61,0.24,0.20,0.50,1.3,1.3,0.13,+0.7,+0.7,0,0.8,-0.8,10,454,610,74.4,6,27,22.2,351,424,82.8,97,159,61.0,75,447,9,1,0,2,53,4,1
444,Ivan Šaponjić,rs SRB,DEF,Atlético Madrid,21,1997,0.0,0,0,0,1,0,0,0.0,45.00,0.00,0.00,0,0.2,0.2,0.19,-0.2,-0.2,0,0.0,0.0,0,0,2,0.0,0,0,0,0,0,0,0,2,0.0,0,1,0,0,1,0,0,0,0
445,Joan Sastre Vanrell,es ESP,DEF,Mallorca,22,1997,14.2,0,0,0,14,1,1,7.1,0.98,0.07,0.00,0.00,0.4,0.4,0.03,-0.4,-0.4,2,1.4,+0.6,14,425,624,68.1,6,27,22.2,297,382,77.7,122,215,56.7,60,405,11,0,0,129,29,13,4
446,Stefan Savić,me MNE,DEF,Atlético Madrid,28,1991,12.0,0,0,0,1,1,0,100.0,0.08,0.08,0.00,0.00,0.0,0.0,0.05,0.0,0.0,0,0.1,-0.1,2,418,496,84.3,5,6,83.3,283,306,92.5,130,184,70.7,31,409,23,1,0,0,28,3,0
447,Aleksandar Sedlar,rs SRB,DEF,Mallorca,27,1991,1.8,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,57,64,89.1,0,1,0.0,38,41,92.7,19,22,86.4,4,49,2,0,0,3,3,0,0
448,Nélson Semedo,pt POR,DEF,Barcelona,25,1993,13.4,0,0,0,4,0,0,0.0,0.30,0.00,0.00,0,0.3,0.3,0.07,-0.3,-0.3,2,1.0,+1.0,5,832,932,89.3,8,31,25.8,723,783,92.3,101,118,85.6,149,679,10,0,1,93,61,16,1
449,Josep Señé,es ESP,MID,Mallorca,27,1991,1.5,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,72,76,94.7,0,0,0,51,52,98.1,21,24,87.5,2,73,4,0,0,0,3,1,1
450,Salva Sevilla,es ESP,MID,Mallorca,35,1984,20.0,3,2,3,19,7,8,36.8,0.95,0.35,0.05,0.14,3.0,0.7,0.04,0.0,+0.3,3,3.1,-0.1,45,1022,1239,82.5,33,48,68.8,790,863,91.5,199,328,60.7,128,1061,121,2,86,6,110,10,0
451,Sidnei,br BRA,DEF,Betis,29,1989,6.6,0,0,0,2,1,0,50.0,0.30,0.15,0.00,0.00,0.1,0.1,0.06,-0.1,-0.1,0,0.0,0.0,0,355,387,91.7,7,9,77.8,229,242,94.6,119,136,87.5,84,279,14,0,0,3,7,1,0
452,Jonathan Silva,ar ARG,DEF,Leganés,25,1994,22.6,0,0,0,15,2,3,13.3,0.66,0.09,0.00,0.00,1.0,1.0,0.07,-1.0,-1.0,0,1.5,-1.5,21,689,998,69.0,15,52,28.8,523,611,85.6,151,335,45.1,708,53,44,3,9,173,57,31,22
453,Rui Silva,pt POR,GK,Granada,25,1994,24.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,478,873,54.8,0,0,0,175,177,98.9,303,696,43.5,549,179,95,1,0,0,22,0,0
454,Unai Simón,es ESP,GK,Athletic Bilbao,22,1997,22.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,425,709,59.9,0,2,0.0,122,123,99.2,303,584,51.9,26,554,75,0,0,0,10,0,0
455,Dimitris Siovas,gr GRE,DEF,Leganés,30,1988,13.6,0,0,0,8,2,0,25.0,0.59,0.15,0.00,0.00,0.8,0.8,0.10,-0.8,-0.8,0,0.1,-0.1,1,407,538,75.7,7,20,35.0,252,292,86.3,148,226,65.5,387,46,25,1,0,44,32,0,0
456,Pione Sisto,dk DEN,FWD,Celta Vigo,24,1995,7.7,2,0,0,26,12,1,46.2,3.36,1.55,0.08,0.17,1.7,1.7,0.06,+0.3,+0.3,0,0.4,-0.4,8,279,367,76.0,10,27,37.0,226,260,86.9,43,80,53.8,35,317,8,0,10,4,19,8,1
457,Antonio Sivera,es ESP,GK,Alavés,22,1996,3.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,43,83,51.8,0,0,0,16,16,100.0,27,67,40.3,6,64,14,0,0,0,1,0,0
458,Fyodor Smolov,ru RUS,FWD,Celta Vigo,29,1990,2.6,1,0,0,4,2,0,50.0,1.53,0.77,0.25,0.50,0.7,0.7,0.19,+0.3,+0.3,0,0.0,0.0,0,36,54,66.7,0,3,0.0,36,49,73.5,0,2,0.0,5,37,1,0,0,1,1,1,0
459,Rubén Sobrino,es ESP,FWD,Valencia,27,1992,1.4,1,0,0,5,3,0,60.0,3.57,2.14,0.20,0.33,0.3,0.3,0.07,+0.7,+0.7,0,0.2,-0.2,3,26,35,74.3,1,4,25.0,19,23,82.6,6,8,75.0,4,26,0,1,0,0,2,1,0
460,Roberto Soldado,es ESP,FWD,Granada,34,1985,17.6,2,1,1,16,5,2,31.3,0.91,0.28,0.06,0.20,2.4,1.6,0.10,-0.4,-0.6,4,3.2,+0.8,19,263,364,72.3,10,23,43.5,220,277,79.4,33,64,51.6,19,290,2,0,0,1,12,4,0
461,Carlos Soler,es ESP,MID,Valencia,22,1997,13.4,2,0,0,11,3,0,27.3,0.82,0.22,0.18,0.67,1.2,1.2,0.11,+0.8,+0.8,0,1.0,-1.0,9,301,388,77.6,8,19,42.1,242,284,85.2,51,85,60.0,38,326,6,1,5,1,27,14,0
462,Kévin Soni,cm CMR,FWD,Espanyol,21,1998,0.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,2,50.0,0,0,0,1,2,50.0,0,0,0,1,1,0,0,0,0,0,0,0
463,David Soria,es ESP,GK,Getafe,26,1993,25.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,309,721,42.9,0,0,0,30,31,96.8,279,690,40.4,21,545,160,1,0,1,40,1,0
464,Juan Soriano,es ESP,GK,Leganés,21,1997,11.0,0,0,0,1,1,0,100.0,0.09,0.09,0.00,0.00,0.3,0.3,0.35,-0.3,-0.3,0,0.0,0.0,0,168,297,56.6,0,0,0,66,67,98.5,102,230,44.3,189,41,36,0,1,0,2,0,0
465,Damián Suárez,uy URU,DEF,Getafe,31,1988,19.5,1,0,0,13,3,4,23.1,0.67,0.15,0.08,0.33,0.6,0.6,0.04,+0.4,+0.4,4,2.0,+2.0,23,632,1001,63.1,9,34,26.5,473,612,77.3,150,355,42.3,49,638,70,0,55,233,93,22,7
466,Denis Suárez,es ESP,MID,Celta Vigo,25,1994,14.7,1,0,1,15,7,0,46.7,1.02,0.48,0.07,0.14,2.0,1.3,0.09,-1.0,-0.3,3,3.3,-0.3,36,525,688,76.3,11,39,28.2,423,488,86.7,91,161,56.5,99,559,24,5,48,13,51,28,7
467,Luis Suárez,uy URU,FWD,Barcelona,32,1987,14.2,11,1,1,51,28,1,54.9,3.59,1.97,0.20,0.36,9.7,9.0,0.18,+1.3,+1.0,7,2.8,+4.2,23,337,449,75.1,13,41,31.7,270,332,81.3,54,76,71.1,84,318,0,4,0,6,14,11,0
468,Suso,es ESP,FWD,Sevilla,25,1993,3.0,1,0,0,5,3,1,60.0,1.69,1.01,0.20,0.33,0.2,0.2,0.04,+0.8,+0.8,1,0.8,+0.2,8,104,140,74.3,1,6,16.7,88,104,84.6,15,30,50.0,125,10,3,6,4,2,11,13,1
469,Tachi,es ESP,MID,Alavés,21,1997,0.1,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,3,66.7,0,0,0,1,2,50.0,1,1,100.0,0,3,1,0,0,0,0,0,0
470,Rodrigo Tarín,es ESP,DEF,Leganés,23,1996,4.0,0,0,0,1,0,0,0.0,0.25,0.00,0.00,0,0.2,0.2,0.16,-0.2,-0.2,0,0.0,0.0,0,79,98,80.6,1,1,100.0,60,68,88.2,18,29,62.1,19,68,4,0,0,4,6,1,0
471,Álvaro Tejero,es ESP,DEF,Eibar,23,1996,13.3,0,0,0,5,1,0,20.0,0.38,0.08,0.00,0.00,0.1,0.1,0.03,-0.1,-0.1,0,0.7,-0.7,12,477,655,72.8,10,26,38.5,355,413,86.0,112,216,51.9,64,397,16,0,0,149,46,18,9
472,Cristian Tello,es ESP,MID,Betis,27,1991,4.5,0,0,0,12,4,2,33.3,2.67,0.89,0.00,0.00,1.1,1.1,0.09,-1.1,-1.1,0,0.2,-0.2,5,152,201,75.6,3,10,30.0,126,153,82.4,23,38,60.5,35,146,1,0,10,9,5,2,0
473,Marc-André ter Stegen,de GER,GK,Barcelona,27,1992,24.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,2,0.7,+1.3,2,784,885,88.6,4,4,100.0,443,443,100.0,337,438,76.9,169,585,24,2,0,0,2,0,0
474,David Timor,es ESP,MID,Getafe,29,1989,3.5,2,0,0,8,3,4,37.5,2.31,0.87,0.25,0.67,0.2,0.2,0.03,+1.8,+1.8,0,0.0,0.0,1,82,129,63.6,1,3,33.3,51,78,65.4,30,48,62.5,88,8,9,0,3,0,13,2,1
475,Jean-Clair Todibo,fr FRA,DEF,Barcelona,19,1999,0.9,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,50,53,94.3,1,1,100.0,37,39,94.9,12,13,92.3,2,48,1,0,0,0,2,0,0
476,Karl Toko Ekambi,cm CMR,FWD,Villarreal,26,1992,11.1,6,0,0,39,18,0,46.2,3.53,1.63,0.15,0.33,6.6,6.6,0.17,-0.6,-0.6,2,1.2,+0.8,8,178,230,77.4,2,11,18.2,148,187,79.1,28,32,87.5,31,178,0,0,0,0,5,3,1
477,Raúl de Tomás,es ESP,FWD,Espanyol,24,1994,4.0,4,1,1,19,7,1,36.8,4.75,1.75,0.16,0.43,2.5,1.8,0.10,+1.5,+1.2,0,0.1,-0.1,3,71,89,79.8,2,4,50.0,54,61,88.5,15,24,62.5,22,61,0,0,0,0,3,1,0
478,Toño,es ESP,DEF,Levante,29,1989,12.0,0,0,0,2,0,0,0.0,0.17,0.00,0.00,0,0.1,0.1,0.07,-0.1,-0.1,2,1.3,+0.7,13,479,591,81.0,8,28,28.6,394,433,91.0,77,130,59.2,434,27,9,1,1,108,35,15,6
479,Ferrán Torres,es ESP,MID,Valencia,19,2000,18.7,4,0,0,27,9,0,33.3,1.44,0.48,0.15,0.44,3.2,3.2,0.12,+0.8,+0.8,4,3.2,+0.8,20,407,556,73.2,6,31,19.4,342,402,85.1,59,123,48.0,42,476,7,1,2,10,25,20,6
480,Óliver Torres,es ESP,FWD,Sevilla,24,1994,11.4,1,0,0,11,7,0,63.6,0.97,0.61,0.09,0.14,1.2,1.2,0.11,-0.2,-0.2,1,1.5,-0.5,10,488,603,80.9,16,35,45.7,345,391,88.2,127,177,71.8,51,521,6,3,4,6,53,15,3
481,Pau Torres,es ESP,DEF,Villarreal,22,1997,21.0,1,0,0,6,1,0,16.7,0.29,0.05,0.17,1.00,1.1,1.1,0.18,-0.1,-0.1,1,1.3,-0.3,6,1068,1247,85.6,8,18,44.4,617,656,94.1,443,573,77.3,1025,143,37,2,0,4,68,1,0
482,Roberto Torres,es ESP,MID,Osasuna,30,1989,21.0,4,3,3,53,13,6,24.5,2.52,0.62,0.02,0.08,4.9,2.7,0.05,-0.9,-1.7,6,3.9,+2.1,30,524,791,66.2,16,48,33.3,386,493,78.3,122,250,48.8,106,611,30,2,51,26,59,14,2
483,Aleksandar Trajkovski,mk MKD,MID,Mallorca,26,1992,1.6,0,0,0,3,0,0,0.0,1.84,0.00,0.00,0,0.1,0.1,0.05,-0.1,-0.1,0,0.6,-0.6,6,46,70,65.7,1,5,20.0,33,44,75.0,12,21,57.1,5,64,1,0,7,0,2,1,0
484,Manu Trigueros,es ESP,MID,Villarreal,27,1991,11.7,1,1,1,15,5,1,33.3,1.28,0.43,0.00,0.00,1.7,1.0,0.07,-0.7,-1.0,4,3.6,+0.4,26,522,611,85.4,13,29,44.8,393,430,91.4,116,152,76.3,158,416,16,5,15,2,76,17,0
485,Kieran Trippier,eng ENG,DEF,Atlético Madrid,28,1990,15.0,0,0,0,3,0,2,0.0,0.20,0.00,0.00,0,0.2,0.2,0.06,-0.2,-0.2,3,2.8,+0.2,30,611,872,70.1,10,35,28.6,475,554,85.7,126,283,44.5,25,629,21,2,32,168,37,22,3
486,Samuel Umtiti,fr FRA,DEF,Barcelona,25,1993,8.3,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,611,657,93.0,7,13,53.8,456,475,96.0,148,169,87.6,482,146,24,0,0,4,50,0,0
487,Enes Ünal,tr TUR,FWD,Valladolid,22,1997,17.0,4,1,1,34,13,2,38.2,2.00,0.76,0.09,0.23,4.0,3.2,0.09,0.0,-0.2,2,2.3,-0.3,20,294,427,68.9,8,28,28.6,243,331,73.4,43,68,63.2,43,263,0,2,0,1,30,7,1
488,Tomáš Vaclík,cz CZE,GK,Sevilla,30,1989,24.5,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,493,694,71.0,2,3,66.7,210,212,99.1,281,479,58.7,52,500,49,0,0,0,7,0,0
489,Álvaro Vadillo,es ESP,FWD,Granada,24,1994,12.9,3,1,1,16,5,11,31.3,1.24,0.39,0.13,0.40,1.8,1.0,0.07,+1.2,+1.0,1,1.4,-0.4,16,288,435,66.2,9,30,30.0,226,291,77.7,53,114,46.5,24,375,28,0,45,6,15,10,1
490,Germán Valera,es ESP,FWD,Atlético Madrid,17,2002,0.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.1,-0.1,1,1,2,50.0,0,0,0,1,2,50.0,0,0,0,2,0,0,0,0,0,0,0,0
491,Martin Valjent,sk SVK,DEF,Mallorca,23,1995,25.0,0,0,0,11,3,0,27.3,0.44,0.12,0.00,0.00,0.4,0.4,0.03,-0.4,-0.4,0,0.5,-0.5,2,683,804,85.0,5,9,55.6,473,516,91.7,205,279,73.5,174,543,37,0,0,8,44,0,0
492,Jesús Vallejo,es ESP,DEF,Granada,22,1997,0.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,9,9,100.0,0,0,0,3,3,100.0,6,6,100.0,0,9,0,0,0,0,0,0,0
493,Manu Vallejo,es ESP,MID,Valencia,22,1997,3.5,1,0,0,6,2,0,33.3,1.71,0.57,0.17,0.50,1.3,1.3,0.21,-0.3,-0.3,0,0.4,-0.4,3,54,71,76.1,2,6,33.3,40,49,81.6,12,16,75.0,6,57,1,1,0,1,6,1,0
494,Federico Valverde,uy URU,MID,Real Madrid,21,1998,13.0,2,0,0,21,9,0,42.9,1.62,0.69,0.10,0.22,1.8,1.8,0.09,+0.2,+0.2,4,3.2,+0.8,13,603,686,87.9,15,24,62.5,495,543,91.2,93,119,78.2,48,592,5,3,0,3,50,8,1
495,Raphaël Varane,fr FRA,DEF,Real Madrid,26,1993,21.0,3,0,0,8,3,0,37.5,0.38,0.14,0.38,1.00,0.7,0.7,0.09,+2.3,+2.3,1,0.3,+0.7,5,951,1079,88.1,4,13,30.8,576,612,94.1,371,454,81.7,405,586,37,0,0,8,60,3,2
496,Matías Vargas,ar ARG,FWD,Espanyol,21,1997,10.5,0,0,0,18,2,1,11.1,1.72,0.19,0.00,0.00,0.9,0.9,0.05,-0.9,-0.9,3,2.3,+0.7,18,241,359,67.1,7,26,26.9,194,250,77.6,40,83,48.2,29,313,2,8,14,3,18,17,2
497,Franco Vázquez,ar ARG,MID,Sevilla,30,1989,9.0,3,0,0,14,5,0,35.7,1.56,0.56,0.21,0.60,1.2,1.2,0.09,+1.8,+1.8,0,0.2,-0.2,6,395,457,86.4,7,15,46.7,311,348,89.4,77,94,81.9,359,48,7,0,2,3,42,5,0
498,Kevin Vázquez,es ESP,DEF,Celta Vigo,26,1993,8.2,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.1,-0.1,3,377,466,80.9,10,24,41.7,310,351,88.3,57,91,62.6,32,315,13,0,0,83,16,2,0
499,Lucas Vázquez,es ESP,FWD,Real Madrid,28,1991,6.1,2,0,0,9,3,0,33.3,1.49,0.50,0.22,0.67,1.1,1.1,0.12,+0.9,+0.9,1,1.4,-0.4,10,241,318,75.8,5,19,26.3,205,239,85.8,31,60,51.7,34,267,2,1,1,5,7,9,3
500,Unai Vencedor Paris,es ESP,MID,Athletic Bilbao,18,2000,0.8,0,0,0,1,0,1,0.0,1.22,0.00,0.00,0,0.1,0.1,0.06,-0.1,-0.1,0,0.0,0.0,0,31,41,75.6,0,0,0,24,26,92.3,7,15,46.7,7,33,5,0,3,0,3,1,1
501,Mikel Vesga,es ESP,MID,Athletic Bilbao,26,1993,6.2,0,0,0,4,1,0,25.0,0.65,0.16,0.00,0.00,0.1,0.1,0.02,-0.1,-0.1,0,0.1,-0.1,2,207,266,77.8,5,12,41.7,163,186,87.6,39,68,57.4,166,60,3,0,1,7,17,5,0
502,Rúben Vezo,pt POR,DEF,Levante,25,1994,18.0,0,0,0,7,2,0,28.6,0.39,0.11,0.00,0.00,0.7,0.7,0.10,-0.7,-0.7,0,0.4,-0.4,1,572,699,81.8,7,13,53.8,344,392,87.8,221,294,75.2,149,471,51,0,0,1,27,0,0
503,Fede Vico,es ESP,MID,Granada,25,1994,3.2,1,1,1,3,0,0,0.0,0.93,0.00,0.00,0,0.8,0.1,0.03,+0.2,-0.1,1,0.5,+0.5,5,94,126,74.6,2,7,28.6,76,85,89.4,16,34,47.1,110,10,2,1,8,0,10,3,2
504,Aleix Vidal,es ESP,MID,Alavés,29,1989,21.2,2,0,0,19,7,3,36.8,0.90,0.33,0.11,0.29,2.3,2.3,0.12,-0.3,-0.3,4,3.6,+0.4,35,552,751,73.5,11,35,31.4,416,504,82.5,125,212,59.0,78,612,56,1,40,22,51,17,8
505,Arturo Vidal,cl CHI,MID,Barcelona,32,1987,9.3,6,0,0,12,8,0,66.7,1.29,0.86,0.50,0.75,2.7,2.7,0.22,+3.3,+3.3,2,2.3,-0.3,11,552,620,89.0,17,28,60.7,464,506,91.7,71,86,82.6,106,484,8,2,0,1,35,7,0
506,Nacho Vidal,es ESP,DEF,Osasuna,24,1995,17.3,0,0,0,9,2,0,22.2,0.52,0.12,0.00,0.00,0.6,0.6,0.06,-0.6,-0.6,0,1.3,-1.3,15,661,890,74.3,9,30,30.0,517,606,85.3,135,254,53.1,46,607,15,1,0,167,52,19,5
507,Dídac Vilà,es ESP,DEF,Espanyol,30,1989,17.4,0,0,0,9,2,0,22.2,0.52,0.12,0.00,0.00,0.6,0.6,0.06,-0.6,-0.6,0,1.1,-1.1,12,595,809,73.5,4,40,10.0,484,573,84.5,107,196,54.6,505,75,13,1,1,153,40,13,6
508,Toni Villa,es ESP,MID,Valladolid,24,1995,12.0,0,0,0,14,5,0,35.7,1.17,0.42,0.00,0.00,0.7,0.7,0.05,-0.7,-0.7,1,1.5,-0.5,12,269,377,71.4,2,20,10.0,217,274,79.2,50,83,60.2,40,319,2,0,2,4,27,12,4
509,Asier Villalibre,es ESP,FWD,Athletic Bilbao,21,1997,3.8,1,0,0,9,2,0,22.2,2.38,0.53,0.11,0.50,0.9,0.9,0.10,+0.1,+0.1,0,0.0,0.0,0,42,70,60.0,1,9,11.1,35,54,64.8,6,7,85.7,23,22,1,0,0,0,3,1,0
510,Juan Villar,es ESP,FWD,Osasuna,31,1988,2.6,1,1,1,5,2,0,40.0,1.92,0.77,0.00,0.00,1.1,0.3,0.07,-0.1,-0.3,0,0.2,-0.2,3,60,87,69.0,1,7,14.3,54,70,77.1,5,10,50.0,10,57,0,1,0,2,7,3,0
511,Vitolo,es ESP,MID,Atlético Madrid,29,1989,11.2,2,0,0,15,9,0,60.0,1.34,0.81,0.13,0.22,1.9,1.9,0.13,+0.1,+0.1,1,1.3,-0.3,11,356,428,83.2,31,45,68.9,299,349,85.7,26,34,76.5,50,336,3,6,0,8,28,5,0
512,Šime Vrsaljko,hr CRO,DEF,Atlético Madrid,27,1992,4.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,1,0.3,+0.7,3,113,169,66.9,2,5,40.0,95,125,76.0,16,39,41.0,3,114,1,0,0,29,4,3,2
513,Nikola Vukčević,me MNE,MID,Levante,27,1991,10.4,0,0,0,3,1,0,33.3,0.29,0.10,0.00,0.00,0.2,0.2,0.06,-0.2,-0.2,2,0.2,+1.8,6,298,349,85.4,3,6,50.0,227,257,88.3,68,86,79.1,272,42,13,3,0,1,20,2,0
514,Moussa Wagué,sn SEN,DEF,Barcelona,20,1998,1.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,63,81,77.8,0,6,0.0,56,64,87.5,7,11,63.6,11,52,0,0,0,15,2,1,0
515,Wakaso,gh GHA,MID,Alavés,29,1990,14.3,0,0,0,14,1,0,7.1,0.98,0.07,0.00,0.00,0.3,0.3,0.02,-0.3,-0.3,0,0.1,-0.1,2,351,488,71.9,5,12,41.7,216,263,82.1,130,213,61.0,403,21,10,3,1,15,42,3,0
516,Daniel Wass,dk DEN,DEF,Valencia,30,1989,22.1,1,0,0,15,4,0,26.7,0.68,0.18,0.07,0.25,1.0,1.0,0.07,0.0,0.0,5,2.0,+3.0,17,914,1138,80.3,16,36,44.4,771,882,87.4,127,220,57.7,56,838,27,0,1,145,58,11,4
517,Iñaki Williams,es ESP,FWD,Athletic Bilbao,25,1994,23.1,5,1,1,28,16,0,57.1,1.21,0.69,0.14,0.25,5.0,4.2,0.15,0.0,-0.2,0,2.1,-2.1,21,357,486,73.5,16,42,38.1,297,371,80.1,44,73,60.3,24,403,2,1,0,1,10,12,2
518,Okay Yokuşlu,tr TUR,MID,Celta Vigo,25,1994,13.2,0,0,0,4,1,0,25.0,0.30,0.08,0.00,0.00,0.1,0.1,0.02,-0.1,-0.1,1,0.2,+0.8,4,529,632,83.7,19,33,57.6,424,486,87.2,86,113,76.1,65,493,19,0,0,0,31,0,0
519,Joseba Zaldúa,es ESP,DEF,Real Sociedad,27,1992,20.8,0,0,0,7,2,0,28.6,0.34,0.10,0.00,0.00,0.2,0.2,0.02,-0.2,-0.2,2,1.4,+0.6,12,910,1150,79.1,10,33,30.3,752,855,88.0,148,262,56.5,67,767,25,0,3,226,49,12,9
520,Andre-Frank Zambo Anguissa,cm CMR,MID,Villarreal,23,1995,18.3,1,0,0,23,6,0,26.1,1.26,0.33,0.04,0.17,1.4,1.4,0.06,-0.4,-0.4,0,0.6,-0.6,13,819,943,86.9,11,24,45.8,682,760,89.7,126,159,79.2,117,738,13,0,0,6,75,10,0
521,Igor Zubeldia,es ESP,MID,Real Sociedad,22,1997,20.0,0,0,0,9,0,0,0.0,0.45,0.00,0.00,0,0.2,0.2,0.02,-0.2,-0.2,1,0.4,+0.6,2,1051,1176,89.4,8,19,42.1,741,789,93.9,302,368,82.1,56,1053,16,2,0,1,52,1,0
522,David Zurutuza,es ESP,MID,Real Sociedad,33,1986,1.0,0,0,0,0,0,0,0,0.00,0.00,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,41,53,77.4,2,2,100.0,32,40,80.0,7,11,63.6,7,38,1,0,0,0,3,1,0
523,Martin Ødegaard,no NOR,MID,Real Sociedad,20,1998,20.4,4,0,0,39,15,3,38.5,1.91,0.74,0.10,0.27,2.7,2.7,0.07,+1.3,+1.3,5,4.8,+0.2,46,982,1216,80.8,20,49,40.8,791,893,88.6,171,274,62.4,1072,102,64,8,61,9,115,60,2
